City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
390,Harlingen,US,2022-04-20 19:58:40,26.1906,-97.6961,82.35,87,100,21.85
391,Ahipara,NZ,2022-04-20 19:58:40,-35.1667,173.1667,67.82,86,92,8.16
392,Boa Vista,BR,2022-04-20 19:58:40,2.8197,-60.6733,87.78,62,75,3.44
393,Severo-Yeniseyskiy,RU,2022-04-20 19:58:41,60.3725,93.0408,19.02,97,100,3.33
394,Kadnikov,RU,2022-04-20 19:58:41,59.5022,40.338,39.04,95,100,7.9
395,Grand-Lahou,CI,2022-04-20 19:58:42,5.1367,-5.0242,80.24,88,100,7.56
396,Qasigiannguit,GL,2022-04-20 19:58:42,68.8193,-51.1922,9.09,78,6,7.49
397,Belyy Yar,RU,2022-04-20 19:58:42,53.6039,91.3903,37.29,76,0,4.47
398,Uyemskiy,RU,2022-04-20 19:58:43,64.4743,40.8524,30.25,68,0,6.71
399,Mayumba,GA,2022-04-20 19:58:43,-3.432,10.6554,76.75,93,95,6.02
400,Chicama,PE,2022-04-20 19:58:44,-7.8447,-79.1469,66.74,58,15,10.54
401,Waitati,NZ,2022-04-20 19:58:44,-45.75,170.5667,62.8,89,84,11.83
402,Kutum,SD,2022-04-20 19:58:44,14.2,24.6667,80.74,17,98,10.2
403,Xianyang,CN,2022-04-20 19:56:19,34.3378,108.7026,54.64,66,0,2.24
404,Saint-Augustin,CA,2022-04-20 19:58:45,51.226,-58.6502,34.79,99,100,18.7
405,Igrim,RU,2022-04-20 19:58:46,63.1906,64.4162,17.65,62,100,9.46
406,Klyuchi,RU,2022-04-20 19:58:46,52.2667,79.1667,47.17,61,100,7.02
407,Chudniv,UA,2022-04-20 19:58:46,50.052,28.1175,40.44,82,92,5.1
408,Vaitape,PF,2022-04-20 19:58:47,-16.5167,-151.75,80.8,69,8,6.4
409,Oloron-Sainte-Marie,FR,2022-04-20 19:59:47,43.1944,-0.6107,49.93,95,100,6.71
410,Eldorado,BR,2022-04-20 19:59:48,-23.7869,-54.2836,78.87,67,2,6.71
411,Ferkessedougou,CI,2022-04-20 19:59:48,9.6,-5.2,88.03,39,97,3.4
412,Dingli,MT,2022-04-20 19:59:49,35.8614,14.3822,60.96,72,0,19.57
413,Gushikawa,JP,2022-04-20 19:59:49,26.3544,127.8686,72.63,88,100,11.12
414,Paita,PE,2022-04-20 19:59:49,-5.0892,-81.1144,72.63,78,97,6.6
415,Kargopol,RU,2022-04-20 19:59:50,61.5071,38.9456,35.65,87,100,5.48
416,Itaituba,BR,2022-04-20 19:59:50,-4.2761,-55.9836,78.96,94,75,4.61
417,Sabang,ID,2022-04-20 19:59:51,5.8933,95.3214,82.49,74,98,5.1
418,Tilichiki,RU,2022-04-20 19:59:51,60.4667,166.1,8.6,97,98,7.47
419,Vanimo,PG,2022-04-20 19:55:55,-2.6741,141.3028,77.7,89,100,5.17
420,Praia Da Vitoria,PT,2022-04-20 19:59:52,38.7333,-27.0667,62.85,77,75,3.18
421,Skjervoy,NO,2022-04-20 19:59:52,70.0311,20.9714,37.4,86,13,4.9
422,Vazante,BR,2022-04-20 19:59:53,-17.9869,-46.9078,81.63,46,2,1.54
423,Yumen,CN,2022-04-20 19:59:53,40.2833,97.2,49.42,15,100,8.23
424,Anadyr,RU,2022-04-20 19:59:54,64.75,177.4833,32.5,80,75,13.42
425,Vikesa,NO,2022-04-20 19:59:54,58.6376,6.0913,48.88,68,7,3.65
426,Eldoret,KE,2022-04-20 19:59:55,0.5204,35.2699,62.69,94,75,2.3
427,Youkounkoun,GN,2022-04-20 19:59:55,12.5333,-13.1333,94.21,20,22,3.11
428,Hirara,JP,2022-04-20 19:59:55,24.8,125.2833,74.07,82,100,16.06
429,Wahiawa,US,2022-04-20 19:59:56,21.5028,-158.0236,74.21,72,75,5.75
430,Hami,CN,2022-04-20 19:59:56,42.8,93.45,60.48,11,91,17.25
431,Yulara,AU,2022-04-20 19:55:54,-25.2406,130.9889,58.84,38,46,6.91
432,Blairmore,CA,2022-04-20 19:59:51,49.6,-114.4353,37.58,51,100,12.66
433,Weinan,CN,2022-04-20 19:59:57,34.5036,109.5089,58.44,47,81,4.05
434,Casa Nova,BR,2022-04-20 19:55:22,-9.4167,-41.1333,87.06,47,18,16.33
435,Daru,PG,2022-04-20 19:59:58,-9.0763,143.2092,77.61,87,60,3.51
436,Seoni Malwa,IN,2022-04-20 19:59:58,22.45,77.4667,91.36,14,100,7.02
437,Ayagoz,KZ,2022-04-20 19:59:58,47.9714,80.4392,46.44,41,100,0.98
438,Bianzhuang,CN,2022-04-20 19:59:59,34.8486,118.0447,52.48,82,0,5.99
439,Nsanje,MW,2022-04-20 19:59:59,-16.92,35.262,69.66,89,46,3.8
440,Port Blair,IN,2022-04-20 20:00:00,11.6667,92.75,84.24,79,20,2.3
441,Delmiro Gouveia,BR,2022-04-20 20:00:01,-9.3886,-37.9992,84.65,53,100,8.79
442,Prata,BR,2022-04-20 20:00:01,-19.3072,-48.9242,83.37,43,14,4.07
443,Mecca,SA,2022-04-20 20:00:01,21.4267,39.8261,84.11,46,16,4.16
444,Gazli,UZ,2022-04-20 20:00:04,40.1333,63.45,65.25,50,70,5.55
445,Candelaria,PH,2022-04-20 20:00:05,13.9311,121.4233,76.39,94,16,4.25
446,Kirakira,SB,2022-04-20 19:57:19,-10.4544,161.9205,79.97,85,99,7.02
447,Mahibadhoo,MV,2022-04-20 20:00:06,3.7833,72.9667,83.16,77,48,7.63
448,Lumsden,CA,2022-04-20 20:00:07,50.6501,-104.8678,36.01,98,100,15.41
449,Along,IN,2022-04-20 20:00:11,28.1667,94.7667,65.7,94,54,1.99
450,Bull Savanna,JM,2022-04-20 20:00:14,17.8868,-77.5902,79.29,72,61,5.5
451,Fortuna,US,2022-04-20 20:00:15,40.5982,-124.1573,53.92,92,75,17.27
452,Leopold,AU,2022-04-20 20:00:17,-38.1833,144.4667,52.66,93,75,6.91
453,Srednekolymsk,RU,2022-04-20 20:00:18,67.45,153.6833,10.58,90,46,2.35
454,Namibe,AO,2022-04-20 20:01:19,-15.1961,12.1522,76.15,86,100,4.23
455,Langenburg,DE,2022-04-20 20:01:20,49.2544,9.8458,48.15,57,75,13.8
456,Novoagansk,RU,2022-04-20 20:01:20,61.9449,76.6625,14.7,93,84,7.99
457,Nome,US,2022-04-20 19:58:36,64.5011,-165.4064,33.17,63,3,3.78
458,Boke,GN,2022-04-20 20:01:21,10.9409,-14.2967,80.22,60,63,7.47
459,Poya,NC,2022-04-20 20:01:22,-21.35,165.15,73.69,82,28,5.28
460,Sibolga,ID,2022-04-20 20:01:22,1.7427,98.7792,76.03,88,100,3.18
461,Cockburn Town,TC,2022-04-20 20:01:23,21.4612,-71.1419,77.76,78,100,11.07
462,Srandakan,ID,2022-04-20 20:01:23,-7.9386,110.2506,75.78,89,72,4.18
463,Magnolia,US,2022-04-20 19:58:05,33.2671,-93.2393,68.74,75,100,14.36
464,Aklavik,CA,2022-04-20 20:01:24,68.2191,-135.0107,16.88,88,88,6.64
465,Mount Isa,AU,2022-04-20 20:01:24,-20.7333,139.5,71.37,23,3,12.66
466,Eganville,CA,2022-04-20 20:01:25,45.5334,-77.0994,46.51,51,77,6.11
467,High Rock,BS,2022-04-20 20:01:25,26.6208,-78.2833,73.87,62,10,22.66
468,Atar,MR,2022-04-20 20:01:26,20.5169,-13.0499,88.7,16,21,10.38
469,Yei,SS,2022-04-20 20:00:20,4.095,30.6779,70.29,83,70,4.16
470,Karratha,AU,2022-04-20 20:01:26,-20.7377,116.8463,82.76,39,54,8.21
471,Wagar,SD,2022-04-20 20:01:27,16.1525,36.2032,92.64,36,4,13.67
472,Bilma,NE,2022-04-20 20:01:27,18.6853,12.9164,84.94,10,2,5.19
473,Kargasok,RU,2022-04-20 20:01:28,59.0556,80.8572,33.69,98,100,2.68
474,Ugoofaaru,MV,2022-04-20 20:01:28,5.6667,73.0,84.76,73,54,9.33
475,Kambove,CD,2022-04-20 20:01:28,-10.8764,26.5969,61.66,96,100,2.98
476,Papara,BR,2022-04-20 20:01:29,-3.9839,-38.7273,82.8,86,59,3.96
477,Rome,US,2022-04-20 19:58:30,34.257,-85.1647,74.37,31,93,1.99
478,Udachnyy,RU,2022-04-20 20:01:29,66.4167,112.4,13.3,96,100,6.15
479,Aksu,CN,2022-04-20 20:01:30,41.1231,80.2644,70.57,15,99,5.61
480,College,US,2022-04-20 20:01:30,64.8569,-147.8028,43.2,41,10,2.39
481,Mmathubudukwane,BW,2022-04-20 20:01:31,-24.6,26.4333,64.04,65,80,3.98
482,Antalaha,MG,2022-04-20 20:01:31,-14.9003,50.2788,75.49,97,100,10.96
483,Meulaboh,ID,2022-04-20 20:01:31,4.1363,96.1285,78.3,87,100,5.12
484,Inverell,AU,2022-04-20 20:01:32,-29.7833,151.1167,48.16,88,100,1.01
485,Miyang,CN,2022-04-20 20:01:32,24.4042,103.4428,55.15,96,52,2.73
486,Garchitorena,PH,2022-04-20 20:01:33,13.8804,123.6946,78.37,88,8,2.93
487,Kantunilkin,MX,2022-04-20 20:01:33,21.0917,-87.45,93.52,32,8,9.44
488,Fort Nelson,CA,2022-04-20 20:01:33,58.8053,-122.7002,32.43,77,100,3.91
489,Zheleznogorsk-Ilimskiy,RU,2022-04-20 20:01:34,56.5768,104.1217,26.04,93,100,6.62
490,Sorong,ID,2022-04-20 20:00:05,-0.8833,131.25,78.6,86,77,2.51
491,Coihaique,CL,2022-04-20 19:58:50,-45.5752,-72.0662,52.41,62,75,6.91
492,Liwale,TZ,2022-04-20 20:01:35,-9.7667,37.9333,68.52,98,75,4.23
493,Socorro,US,2022-04-20 20:01:35,31.6546,-106.3033,89.91,9,0,24.14
494,Baracoa,CU,2022-04-20 20:01:36,20.3467,-74.4958,79.88,75,62,9.57
495,Portland,US,2022-04-20 19:58:41,45.5234,-122.6762,49.44,90,100,7.0
496,San Policarpo,PH,2022-04-20 20:01:36,12.1791,125.5072,80.06,82,62,6.31
497,Banjar,ID,2022-04-20 20:01:37,-8.19,114.9675,76.91,87,100,1.32
498,Sabha,LY,2022-04-20 20:01:37,27.0377,14.4283,76.84,14,100,10.89
499,Mount Pleasant,US,2022-04-20 19:59:52,32.7941,-79.8626,70.09,54,0,11.5
500,Okhotsk,RU,2022-04-20 20:01:38,59.3833,143.3,20.62,91,100,6.04
501,Pasighat,IN,2022-04-20 20:01:38,28.0667,95.3333,70.39,79,65,2.35
502,Selishche,RU,2022-04-20 20:02:39,56.8879,33.2691,43.93,81,6,12.68
503,Caconda,AO,2022-04-20 20:02:39,-13.7333,15.0667,62.64,87,100,2.77
504,Raudeberg,NO,2022-04-20 20:02:39,61.9875,5.1352,45.27,82,21,8.34
505,Sorland,NO,2022-04-20 20:02:40,67.667,12.6934,44.46,91,100,5.53
506,Batemans Bay,AU,2022-04-20 20:02:40,-35.7167,150.1833,56.1,82,40,4.52
507,Rocha,UY,2022-04-20 20:02:41,-34.4833,-54.3333,76.35,47,1,7.07
508,Port Hawkesbury,CA,2022-04-20 20:02:41,45.6169,-61.3485,52.92,73,68,5.99
509,Carlsbad,US,2022-04-20 19:59:59,33.1581,-117.3506,74.39,68,0,10.0
510,Kabalo,CD,2022-04-20 20:02:42,-6.05,26.9167,70.25,97,100,5.28
511,Sao Raimundo Nonato,BR,2022-04-20 20:01:27,-9.0153,-42.6994,86.05,51,94,2.53
512,Shishou,CN,2022-04-20 20:02:42,29.7226,112.419,59.11,91,0,9.75
513,Roebourne,AU,2022-04-20 19:59:37,-20.7833,117.1333,82.72,40,43,9.28
514,Sovetskiy,RU,2022-04-20 20:02:43,61.3614,63.5842,22.68,79,96,7.74
515,Oranjemund,NA,2022-04-20 20:02:43,-28.55,16.4333,66.36,56,10,5.68
516,Nioro,GM,2022-04-20 20:02:44,13.35,-15.75,83.97,37,37,12.8
517,Synya,RU,2022-04-20 20:02:44,65.3718,58.0387,15.42,89,100,6.87
518,Dauphin,CA,2022-04-20 19:58:06,51.1494,-100.0502,37.54,81,100,11.5
519,Lodja,CD,2022-04-20 20:02:45,-3.4833,23.4333,70.12,99,100,1.99
520,Buchanan,LR,2022-04-20 20:02:46,5.8808,-10.0467,80.13,86,87,8.32
521,Gasa,PS,2022-04-20 20:02:46,31.5,34.4667,53.89,74,0,8.59
522,Petropavlovsk-Kamchatskiy,RU,2022-04-20 20:02:47,53.0452,158.6483,28.99,100,100,6.71
523,Marsa Matruh,EG,2022-04-20 20:02:47,31.3525,27.2453,59.81,64,0,6.11
524,Jutai,BR,2022-04-20 20:02:48,-5.1833,-68.9,73.58,99,100,2.33
525,Weihai,CN,2022-04-20 20:02:48,37.5017,122.1136,53.31,81,0,17.56
526,Ngawen,ID,2022-04-20 20:02:48,-7.0032,111.3129,74.37,93,43,2.55
527,Kirensk,RU,2022-04-20 20:02:49,57.7853,108.1119,24.58,89,99,6.31
528,Stawell,AU,2022-04-20 20:02:49,-37.05,142.7667,46.4,91,0,4.27
529,Banatsko Novo Selo,RS,2022-04-20 20:02:50,44.9907,20.7848,46.31,89,39,6.02
530,Road Town,VG,2022-04-20 19:58:59,18.4167,-64.6167,82.44,65,40,11.5
531,Jalu,LY,2022-04-20 20:02:50,29.0331,21.5482,69.08,21,0,7.81
532,Nicoya,CR,2022-04-20 20:02:51,10.1483,-85.452,89.62,46,85,6.02
533,Padang,ID,2022-04-20 20:02:51,-0.9492,100.3543,75.9,93,100,4.63
534,Bousso,TD,2022-04-20 20:02:51,10.4795,16.7117,91.71,20,100,4.25
535,Mogadishu,SO,2022-04-20 20:00:11,2.0371,45.3438,82.99,71,93,17.25
536,Bundaberg,AU,2022-04-20 20:00:14,-24.85,152.35,67.21,99,59,1.01
537,Lakheri,IN,2022-04-20 20:02:52,25.6667,76.1667,93.81,14,100,13.56
538,Kuusamo,FI,2022-04-20 20:02:52,65.9667,29.1833,35.64,87,0,2.3
539,Sterling,US,2022-04-20 20:02:53,39.0062,-77.4286,63.34,33,0,8.01
540,Hue,VN,2022-04-20 20:02:54,16.4667,107.6,71.71,94,75,3.44
541,Makat,KZ,2022-04-20 20:02:55,47.6469,53.3463,69.84,25,99,14.7
542,Palmer,US,2022-04-20 19:58:27,42.1584,-72.3287,56.52,33,5,7.0
543,Basco,PH,2022-04-20 20:02:56,20.4487,121.9702,79.07,83,28,13.94
544,Trebisacce,IT,2022-04-20 20:02:56,39.8708,16.5312,55.35,69,63,2.66
545,Bilibino,RU,2022-04-20 20:02:57,68.0546,166.4372,13.8,92,100,2.19
546,Biak,ID,2022-04-20 20:01:31,-0.9131,122.8766,75.94,84,99,1.34
547,Boundiali,CI,2022-04-20 20:02:57,9.5217,-6.4869,86.56,37,12,2.98
548,Segou,ML,2022-04-20 20:02:58,13.4317,-6.2157,92.64,8,57,9.48
549,Arlit,NE,2022-04-20 20:02:58,18.7369,7.3853,92.39,10,88,5.46
550,Chiredzi,ZW,2022-04-20 20:03:59,-21.05,31.6667,63.25,96,100,7.05
551,Zlobin,HR,2022-04-20 20:03:59,45.2924,14.6541,42.1,62,0,0.0
552,Xudat,AZ,2022-04-20 20:04:00,41.631,48.681,58.62,69,100,8.55
553,Eydhafushi,MV,2022-04-20 20:04:00,5.1033,73.0708,84.52,75,55,10.56
554,Bahia Blanca,AR,2022-04-20 19:59:29,-38.7196,-62.2724,59.56,75,57,6.51
555,Galveston,US,2022-04-20 20:01:47,29.3669,-94.9669,83.01,74,20,19.57
556,Tortoli,IT,2022-04-20 20:04:01,39.9256,9.6572,57.04,93,100,3.02
557,Gamba,GA,2022-04-20 20:04:01,-2.65,10.0,76.62,91,95,4.32
558,Terra Nova,BR,2022-04-20 20:04:02,-12.3667,-40.6667,77.79,62,73,6.35
559,Lalibela,ET,2022-04-20 20:04:02,12.0333,39.0333,66.15,39,13,7.47
560,Shingu,JP,2022-04-20 20:04:03,33.7333,135.9833,58.26,71,100,4.94
561,Cape Canaveral,US,2022-04-20 20:04:03,28.4058,-80.6048,79.02,60,100,14.97
562,Berdigestyakh,RU,2022-04-20 20:04:03,62.0989,126.6992,9.0,99,98,2.57
563,Dano,BF,2022-04-20 20:04:04,11.15,-3.0667,95.4,27,76,2.51
564,Kropotkin,RU,2022-04-20 20:04:04,45.4375,40.5756,42.19,81,11,6.26
565,Machilipatnam,IN,2022-04-20 20:04:05,16.1667,81.1333,82.45,81,5,12.75
566,Piedade,BR,2022-04-20 20:03:35,-23.7119,-47.4278,67.77,78,9,7.56
567,San Martin,AR,2022-04-20 20:04:05,-33.081,-68.4681,70.84,40,48,16.24
568,Los Llanos De Aridane,ES,2022-04-20 20:04:06,28.6585,-17.9182,62.35,73,75,16.11
569,Yining,CN,2022-04-20 20:04:06,29.0361,114.5636,56.1,92,0,2.26
570,Erzin,TR,2022-04-20 20:04:07,36.9559,36.2,56.46,86,41,3.91
571,Hay River,CA,2022-04-20 20:04:07,60.8156,-115.7999,31.26,70,27,3.67
572,Kisangani,CD,2022-04-20 20:04:07,0.5167,25.2,70.48,100,100,2.3
573,Makakilo City,US,2022-04-20 20:04:08,21.3469,-158.0858,77.32,70,75,16.11
574,Muros,ES,2022-04-20 20:04:08,42.7762,-9.0603,51.84,68,6,8.81
575,Nikel,RU,2022-04-20 20:04:09,69.4128,30.222,39.38,95,100,4.85
576,Diglur,IN,2022-04-20 20:04:09,18.55,77.6,93.13,19,87,3.31
577,Batagay-Alyta,RU,2022-04-20 20:04:09,67.8006,130.4114,15.35,96,100,4.09
578,Sajanan,TN,2022-04-20 20:04:10,37.0573,9.2426,57.72,95,100,6.35
579,Cao Bang,VN,2022-04-20 20:04:10,22.6667,106.25,63.95,97,7,1.72
580,Amga,RU,2022-04-20 20:04:11,60.8953,131.9608,17.82,97,98,1.57
581,Basi,IN,2022-04-20 20:04:11,26.8333,76.0333,88.14,17,88,7.76
582,Illintsi,UA,2022-04-20 20:04:12,49.1048,29.2177,39.43,84,81,6.15
583,Aquiraz,BR,2022-04-20 20:04:12,-3.9014,-38.3911,84.29,82,54,8.48
584,Sinnamary,GF,2022-04-20 20:04:12,5.3833,-52.95,78.26,89,100,11.48
585,Luganville,VU,2022-04-20 20:04:13,-15.5333,167.1667,80.8,83,14,4.81
586,Hervey Bay,AU,2022-04-20 20:04:13,-25.2986,152.8535,70.02,96,12,5.99
